order_id;order_date;customer_id;segment;category;sub_category;sales;quantity;profit
CA-2014-125731;9/10/2014;CL-12565;Consumer;Furniture;Chairs;148704;5;148704
US-2017-106145;9/26/2017;RA-19885;Corporate;Office Supplies;Envelopes;7188;6;330648
US-2017-106145;9/26/2017;RA-19885;Corporate;Furniture;Furnishings;924;3;29568
US-2017-106145;9/26/2017;RA-19885;Corporate;Office Supplies;Paper;3588;6;16146
US-2017-106145;9/26/2017;RA-19885;Corporate;Office Supplies;Binders;1704;3;5538
US-2017-106145;9/26/2017;RA-19885;Corporate;Office Supplies;Binders;931176;3;3142719
CA-2016-107146;6/17/2016;LC-16885;Consumer;Furniture;Furnishings;266352;3;-133176
CA-2016-107146;6/17/2016;LC-16885;Consumer;Furniture;Chairs;483136;4;543528
US-2017-134642;2/25/2017;SW-20245;Consumer;Furniture;Chairs;196784;2;-221382
US-2017-134642;2/25/2017;SW-20245;Consumer;Furniture;Bookcases;23192;5;5798
US-2017-160143;3/31/2017;HG-14965;Corporate;Office Supplies;Supplies;297;3;8019
CA-2017-103415;12/3/2017;MV-17485;Consumer;Furniture;Furnishings;13592;2;-142716
CA-2016-106460;2/19/2016;GT-14710;Consumer;Office Supplies;Paper;7088;2;333136
US-2017-112347;12/2/2017;BS-11380;Corporate;Office Supplies;Storage;114288;1;128574
US-2017-112347;12/2/2017;BS-11380;Corporate;Office Supplies;Binders;36624;8;-24416
US-2017-112347;12/2/2017;BS-11380;Corporate;Furniture;Bookcases;242352;8;-363528
US-2017-112347;12/2/2017;BS-11380;Corporate;Technology;Phones;49616;2;49616
US-2017-112347;12/2/2017;BS-11380;Corporate;Furniture;Furnishings;508704;6;0
US-2017-112347;12/2/2017;BS-11380;Corporate;Technology;Phones;5736;6;-1434
US-2017-112347;12/2/2017;BS-11380;Corporate;Furniture;Chairs;90668;5;68001
CA-2014-103492;10/10/2014;CM-12715;Corporate;Technology;Phones;719952;6;719952
CA-2014-103492;10/10/2014;CM-12715;Corporate;Technology;Phones;755944;7;661451
CA-2014-103492;10/10/2014;CM-12715;Corporate;Office Supplies;Binders;1198;5;-19168
CA-2014-103492;10/10/2014;CM-12715;Corporate;Office Supplies;Binders;898;1;-15715
CA-2016-136595;9/5/2016;EM-13825;Corporate;Furniture;Furnishings;21204;3;-116622
CA-2014-140396;11/20/2014;KH-16330;Corporate;Office Supplies;Envelopes;3474;3;1737
CA-2014-140396;11/20/2014;KH-16330;Corporate;Technology;Phones;83394;6;2168244
CA-2014-140396;11/20/2014;KH-16330;Corporate;Office Supplies;Binders;1296;3;4536
CA-2014-140396;11/20/2014;KH-16330;Corporate;Office Supplies;Paper;2592;4;124416
CA-2014-114181;5/10/2014;AF-10885;Consumer;Furniture;Bookcases;349965;7;-2169783
CA-2014-114181;5/10/2014;AF-10885;Consumer;Office Supplies;Art;2232;5;5301
CA-2017-159506;11/27/2017;JR-16210;Corporate;Office Supplies;Paper;15828;6;728088
CA-2017-159506;11/27/2017;JR-16210;Corporate;Office Supplies;Binders;49794;3;224073
US-2014-137155;11/1/2014;DL-12925;Consumer;Office Supplies;Appliances;53394;3;1548426
US-2014-137155;11/1/2014;DL-12925;Consumer;Office Supplies;Paper;16794;3;822906
US-2014-137155;11/1/2014;DL-12925;Consumer;Furniture;Furnishings;3168;6;98208
CA-2016-105746;12/30/2016;BD-11605;Consumer;Furniture;Chairs;170786;1;0
US-2016-104815;9/3/2016;RB-19570;Consumer;Furniture;Bookcases;198744;4;0
CA-2017-157672;10/5/2017;RB-19795;Home Office;Technology;Accessories;63824;2;135626
US-2016-166660;1/30/2016;TB-21250;Consumer;Furniture;Chairs;435168;4;-598356
US-2016-166660;1/30/2016;TB-21250;Consumer;Furniture;Bookcases;4858;1;77728
CA-2017-140802;4/21/2017;KN-16390;Corporate;Technology;Accessories;47976;3;83958
CA-2017-140802;4/21/2017;KN-16390;Corporate;Office Supplies;Paper;20736;4;72576
CA-2014-133830;12/5/2014;RL-19615;Consumer;Office Supplies;Art;2646;9;11907
CA-2014-133830;12/5/2014;RL-19615;Consumer;Office Supplies;Paper;4912;4;230864
CA-2014-133830;12/5/2014;RL-19615;Consumer;Office Supplies;Fasteners;15;3;72
CA-2014-100916;10/21/2014;FH-14275;Corporate;Office Supplies;Storage;1947;5;9735
CA-2014-100916;10/21/2014;FH-14275;Corporate;Furniture;Tables;59132;4;1123508
CA-2014-100916;10/21/2014;FH-14275;Corporate;Office Supplies;Art;284;1;8804
CA-2015-129532;12/8/2015;YS-21880;Corporate;Office Supplies;Storage;22196;2;44392
CA-2015-129532;12/8/2015;YS-21880;Corporate;Technology;Accessories;236;4;4012
CA-2014-134726;11/2/2014;SW-20755;Corporate;Technology;Accessories;4194;2;150984
CA-2014-134726;11/2/2014;SW-20755;Corporate;Technology;Phones;52792;1;46193
CA-2016-138597;12/18/2016;PN-18775;Home Office;Furniture;Chairs;56394;3;112788
CA-2015-123113;11/23/2015;AT-10735;Consumer;Office Supplies;Appliances;262512;8;7350336
CA-2015-123113;11/23/2015;AT-10735;Consumer;Office Supplies;Art;1794;3;4485
CA-2015-169656;8/13/2015;EJ-13720;Consumer;Office Supplies;Storage;422856;3;158571
CA-2015-142734;4/16/2015;DM-13345;Corporate;Furniture;Chairs;127764;2;28392
CA-2014-163223;3/21/2014;KH-16690;Corporate;Technology;Phones;349993;7;9099818
CA-2014-163223;3/21/2014;KH-16690;Corporate;Office Supplies;Labels;144;5;6624
CA-2014-163223;3/21/2014;KH-16690;Corporate;Office Supplies;Paper;12297;3;602553
CA-2014-163223;3/21/2014;KH-16690;Corporate;Office Supplies;Art;932;4;27028
CA-2014-163223;3/21/2014;KH-16690;Corporate;Office Supplies;Binders;12294;3;590112
CA-2017-122945;11/16/2017;MB-18085;Consumer;Furniture;Furnishings;1731;3;5193
CA-2015-139738;9/25/2015;DK-12895;Consumer;Office Supplies;Art;128744;7;128744
CA-2016-158778;9/5/2016;DB-13210;Consumer;Furniture;Furnishings;58248;9;116496
CA-2016-158778;9/5/2016;DB-13210;Consumer;Furniture;Chairs;71246;2;-193382
CA-2016-158778;9/5/2016;DB-13210;Consumer;Office Supplies;Art;7872;3;5904
CA-2016-158778;9/5/2016;DB-13210;Consumer;Furniture;Chairs;887271;3;-633765
CA-2017-119655;4/20/2017;CV-12295;Consumer;Office Supplies;Binders;14686;7;704928
CA-2017-119655;4/20/2017;CV-12295;Consumer;Office Supplies;Binders;3656;4;1828
CA-2015-164567;6/15/2015;GK-14620;Corporate;Technology;Phones;225576;3;225576
CA-2014-131947;9/17/2014;JA-15970;Consumer;Office Supplies;Art;5248;2;4592
CA-2014-131947;9/17/2014;JA-15970;Consumer;Office Supplies;Art;38256;3;4782
CA-2014-131947;9/17/2014;JA-15970;Consumer;Office Supplies;Paper;4024;5;13078
CA-2014-131947;9/17/2014;JA-15970;Consumer;Technology;Machines;29925;5;-21945
CA-2014-131947;9/17/2014;JA-15970;Consumer;Office Supplies;Paper;148704;6;4647
CA-2014-131947;9/17/2014;JA-15970;Consumer;Technology;Accessories;5592;10;16776
CA-2016-152520;7/8/2016;TH-21115;Corporate;Office Supplies;Paper;1296;2;62208
CA-2016-101791;5/27/2016;BS-11665;Consumer;Furniture;Furnishings;25176;3;-333582
CA-2016-101791;5/27/2016;BS-11665;Consumer;Furniture;Furnishings;5584;2;-16752
CA-2016-101791;5/27/2016;BS-11665;Consumer;Office Supplies;Storage;1297368;9;973026
CA-2017-121195;12/24/2017;NS-18505;Consumer;Office Supplies;Storage;26432;2;19824
CA-2017-163209;5/3/2017;MK-18160;Consumer;Office Supplies;Paper;2592;4;124416
CA-2017-163209;5/3/2017;MK-18160;Consumer;Office Supplies;Art;2296;7;66584
CA-2014-133354;2/22/2014;SA-20830;Consumer;Office Supplies;Paper;1944;3;93312
US-2015-130491;2/8/2015;BH-11710;Consumer;Office Supplies;Paper;954;2;4293
US-2015-130491;2/8/2015;BH-11710;Consumer;Office Supplies;Fasteners;581;1;18011
US-2015-130491;2/8/2015;BH-11710;Consumer;Office Supplies;Art;576;2;1728
CA-2015-113740;8/24/2015;SC-20380;Consumer;Furniture;Furnishings;1491;3;46221
CA-2014-148425;11/30/2014;RF-19345;Corporate;Office Supplies;Binders;6642;9;-4428
CA-2016-144309;12/10/2016;CM-12235;Consumer;Office Supplies;Paper;1854;2;87138
CA-2016-144309;12/10/2016;CM-12235;Consumer;Office Supplies;Binders;67996;5;220987
CA-2017-151225;10/27/2017;JM-15655;Corporate;Furniture;Tables;189576;1;94788
CA-2017-151225;10/27/2017;JM-15655;Corporate;Technology;Phones;7196;5;7196
US-2014-144078;11/25/2014;RB-19435;Consumer;Technology;Phones;53992;5;47243
US-2014-144078;11/25/2014;RB-19435;Consumer;Furniture;Chairs;725344;4;544008
US-2014-144078;11/25/2014;RB-19435;Consumer;Office Supplies;Art;744;3;2604
CA-2014-124464;7/14/2014;SS-20515;Home Office;Office Supplies;Appliances;3948;1;110544
CA-2015-136805;5/23/2015;NM-18445;Home Office;Office Supplies;Appliances;8505;5;2457
CA-2015-136805;5/23/2015;NM-18445;Home Office;Furniture;Furnishings;7533;9;195858
US-2015-159499;11/21/2015;EM-14095;Corporate;Office Supplies;Appliances;325632;6;284928
US-2015-159499;11/21/2015;EM-14095;Corporate;Technology;Accessories;23344;2;-1459
US-2015-159499;11/21/2015;EM-14095;Corporate;Office Supplies;Labels;1652;5;5369
CA-2014-162089;3/30/2014;MP-17470;Home Office;Office Supplies;Envelopes;33572;5;1133055
CA-2014-162089;3/30/2014;MP-17470;Home Office;Technology;Phones;251944;7;881804
CA-2014-162089;3/30/2014;MP-17470;Home Office;Furniture;Chairs;127302;7;-9093
US-2017-158526;12/29/2017;KH-16360;Consumer;Furniture;Chairs;120784;8;3140384
US-2017-158526;12/29/2017;KH-16360;Consumer;Office Supplies;Binders;1253;1;58891
US-2017-158526;12/29/2017;KH-16360;Consumer;Office Supplies;Art;3458;1;100282
US-2017-158526;12/29/2017;KH-16360;Consumer;Furniture;Chairs;30098;1;872842
US-2017-158526;12/29/2017;KH-16360;Consumer;Furniture;Chairs;25875;3;77625
CA-2017-104885;3/2/2017;DB-13555;Corporate;Office Supplies;Art;5952;3;154752
CA-2017-104885;3/2/2017;DB-13555;Corporate;Office Supplies;Envelopes;5796;7;272412
CA-2017-104885;3/2/2017;DB-13555;Corporate;Furniture;Bookcases;44196;2;1016508
CA-2017-104885;3/2/2017;DB-13555;Corporate;Office Supplies;Paper;6804;6;333396
US-2016-157490;10/6/2016;LB-16795;Home Office;Technology;Machines;70371;6;-93828
US-2016-157490;10/6/2016;LB-16795;Home Office;Office Supplies;Binders;17904;4;-1492
US-2016-157490;10/6/2016;LB-16795;Home Office;Office Supplies;Binders;11976;4;-91816
US-2016-157490;10/6/2016;LB-16795;Home Office;Technology;Accessories;6796;5;8495
CA-2015-161452;4/5/2015;CA-11965;Corporate;Furniture;Chairs;892224;3;892224
US-2014-115196;9/9/2014;DL-12925;Consumer;Technology;Machines;129999;2;-5719956
CA-2016-138968;3/15/2016;FC-14335;Corporate;Office Supplies;Binders;4544;2;16472
CA-2016-138968;3/15/2016;FC-14335;Corporate;Furniture;Chairs;1352032;4;84502
CA-2015-101889;12/27/2015;DB-13120;Corporate;Furniture;Tables;154899;9;-464697
CA-2015-101889;12/27/2015;DB-13120;Corporate;Office Supplies;Envelopes;19872;3;67068
CA-2017-110821;8/7/2017;CK-12205;Consumer;Technology;Accessories;119448;3;-134379
CA-2017-110821;8/7/2017;CK-12205;Consumer;Office Supplies;Storage;11816;2;-25109
CA-2015-121552;3/22/2015;FW-14395;Corporate;Office Supplies;Art;1956;4;54768
CA-2015-107685;11/30/2015;JM-15865;Consumer;Furniture;Furnishings;8096;4;291456
CA-2015-107685;11/30/2015;JM-15865;Consumer;Office Supplies;Paper;2592;4;124416
US-2014-120740;4/15/2014;PS-18970;Home Office;Office Supplies;Appliances;10696;2;310184
US-2014-120740;4/15/2014;PS-18970;Home Office;Furniture;Furnishings;18776;4;769816
CA-2017-155740;7/30/2017;TC-21475;Home Office;Office Supplies;Binders;76776;4;-537432
CA-2017-146493;6/1/2017;CV-12805;Corporate;Office Supplies;Binders;539;5;25872
CA-2014-105417;1/7/2014;VS-21820;Consumer;Furniture;Furnishings;76728;3;-537096
CA-2014-105417;1/7/2014;VS-21820;Consumer;Office Supplies;Binders;1043;7;-182525
US-2017-141509;9/29/2017;SC-20575;Consumer;Office Supplies;Art;992;5;25792
CA-2017-139493;9/13/2017;SG-20605;Consumer;Office Supplies;Art;1592;5;2786
CA-2014-151967;10/22/2014;NB-18580;Corporate;Furniture;Furnishings;12992;4;103936
US-2016-140158;10/4/2016;DR-12940;Home Office;Office Supplies;Binders;304;1;13984
US-2016-140158;10/4/2016;DR-12940;Home Office;Technology;Copiers;539991;9;25919568
US-2016-140158;10/4/2016;DR-12940;Home Office;Office Supplies;Storage;1191;3;34539
CA-2015-130974;11/27/2015;MA-17560;Home Office;Office Supplies;Paper;4008;6;192384
CA-2015-130974;11/27/2015;MA-17560;Home Office;Office Supplies;Paper;5994;3;281718
CA-2015-130974;11/27/2015;MA-17560;Home Office;Technology;Accessories;25998;2;883932
CA-2015-130974;11/27/2015;MA-17560;Home Office;Furniture;Bookcases;17098;1;324862
CA-2015-130974;11/27/2015;MA-17560;Home Office;Furniture;Furnishings;3897;3;46764
CA-2015-130974;11/27/2015;MA-17560;Home Office;Office Supplies;Paper;1549;5;69705
CA-2015-130974;11/27/2015;MA-17560;Home Office;Furniture;Tables;446068;4;0
CA-2017-133487;5/6/2017;TS-21655;Consumer;Office Supplies;Appliances;15294;3;412938
CA-2014-142951;10/8/2014;JG-15115;Consumer;Technology;Accessories;23472;3;49878
CA-2014-133592;12/31/2014;KM-16375;Home Office;Office Supplies;Paper;19564;4;919508
CA-2014-133592;12/31/2014;KM-16375;Home Office;Office Supplies;Paper;1494;3;70218
CA-2014-133592;12/31/2014;KM-16375;Home Office;Technology;Accessories;16878;4;742632
CA-2014-133592;12/31/2014;KM-16375;Home Office;Furniture;Bookcases;34196;2;786508
CA-2014-133592;12/31/2014;KM-16375;Home Office;Furniture;Chairs;60588;6;15147
CA-2015-120782;4/28/2015;SD-20485;Home Office;Office Supplies;Appliances;186732;1;41496
CA-2015-120782;4/28/2015;SD-20485;Home Office;Office Supplies;Binders;381297;3;1906485
CA-2015-116876;2/14/2015;TT-21070;Consumer;Office Supplies;Binders;26424;9;95787
CA-2015-116876;2/14/2015;TT-21070;Consumer;Technology;Phones;62599;1;187797
CA-2016-169838;11/25/2016;BB-11545;Corporate;Furniture;Tables;156861;9;3294081
CA-2016-169838;11/25/2016;BB-11545;Corporate;Office Supplies;Binders;173;1;8304
CA-2016-169838;11/25/2016;BB-11545;Corporate;Technology;Accessories;160;8;624
US-2017-128951;7/15/2017;RS-19420;Corporate;Office Supplies;Appliances;17994;3;503832
US-2017-128951;7/15/2017;RS-19420;Corporate;Furniture;Tables;87294;3;1571292
US-2017-128951;7/15/2017;RS-19420;Corporate;Office Supplies;Paper;1296;2;62208
CA-2014-102330;12/29/2014;AI-10855;Consumer;Office Supplies;Labels;888;6;444
CA-2014-102330;12/29/2014;AI-10855;Consumer;Technology;Phones;319968;4;359964
CA-2016-118899;3/22/2016;MC-17275;Consumer;Furniture;Chairs;167888;7;146902
CA-2017-107958;7/2/2017;AH-10120;Home Office;Office Supplies;Paper;16396;5;594355
CA-2017-107958;7/2/2017;AH-10120;Home Office;Office Supplies;Binders;5232;4;-81096
CA-2017-151799;12/14/2017;BF-11170;Home Office;Technology;Copiers;119998;2;4679922
CA-2017-151799;12/14/2017;BF-11170;Home Office;Office Supplies;Storage;7385;1;22155
CA-2017-151799;12/14/2017;BF-11170;Home Office;Office Supplies;Supplies;2571;3;66846
CA-2017-151799;12/14/2017;BF-11170;Home Office;Office Supplies;Fasteners;1728;6;81216
CA-2017-151799;12/14/2017;BF-11170;Home Office;Furniture;Tables;526582;2;-526582
CA-2016-114601;8/26/2016;AA-10480;Consumer;Office Supplies;Paper;1156;2;56644
CA-2016-114601;8/26/2016;AA-10480;Consumer;Technology;Phones;20997;3;587916
CA-2016-114601;8/26/2016;AA-10480;Consumer;Furniture;Tables;44784;4;985248
CA-2016-114601;8/26/2016;AA-10480;Consumer;Technology;Accessories;47997;3;1631898
CA-2016-114601;8/26/2016;AA-10480;Consumer;Office Supplies;Art;864;3;25056
CA-2017-100237;10/15/2017;SV-20815;Corporate;Office Supplies;Art;1168;2;42048
CA-2014-139542;10/25/2014;EH-14185;Consumer;Technology;Accessories;40776;3;5097
CA-2014-139542;10/25/2014;EH-14185;Consumer;Office Supplies;Binders;13698;3;-95886
US-2015-142811;4/2/2015;JL-15850;Consumer;Technology;Phones;878;5;32925
CA-2017-139353;10/28/2017;JM-15250;Consumer;Furniture;Furnishings;77952;3;155904
CA-2017-139353;10/28/2017;JM-15250;Consumer;Office Supplies;Storage;147184;2;-294368
CA-2017-139353;10/28/2017;JM-15250;Consumer;Office Supplies;Paper;47952;3;161838
CA-2014-150203;12/5/2014;JB-15925;Consumer;Office Supplies;Appliances;25026;6;725754
US-2017-101518;11/3/2017;PB-19105;Consumer;Technology;Accessories;40776;3;5097
CA-2015-149636;1/6/2015;SP-20620;Corporate;Office Supplies;Paper;296;5;925
CA-2015-149636;1/6/2015;SP-20620;Corporate;Office Supplies;Binders;1938;2;-13566
US-2017-146213;9/9/2017;MC-17605;Corporate;Technology;Accessories;15996;4;511872
CA-2015-108588;1/5/2015;BG-11695;Corporate;Office Supplies;Art;5952;3;154752
CA-2015-108588;1/5/2015;BG-11695;Corporate;Office Supplies;Envelopes;1748;2;82156
CA-2015-108588;1/5/2015;BG-11695;Corporate;Office Supplies;Binders;13168;2;46088
US-2017-138086;4/16/2017;JO-15550;Home Office;Office Supplies;Appliances;4074;3;12222
CA-2015-139374;9/10/2015;AR-10345;Corporate;Furniture;Chairs;179886;1;-25698
CA-2016-113978;9/25/2016;TS-21505;Consumer;Office Supplies;Appliances;286256;1;17891
CA-2016-113978;9/25/2016;TS-21505;Consumer;Office Supplies;Storage;24224;2;-48448
CA-2016-113978;9/25/2016;TS-21505;Consumer;Office Supplies;Storage;331536;3;-82884
US-2015-150231;3/16/2015;JK-15640;Home Office;Office Supplies;Art;1752;3;63072
CA-2016-106915;11/26/2016;GA-14515;Consumer;Office Supplies;Art;17856;4;42408
US-2016-109260;9/26/2016;TN-21040;Home Office;Technology;Accessories;431976;3;-755958
CA-2017-104850;6/13/2017;TW-21025;Home Office;Furniture;Chairs;291136;4;-254744
CA-2017-140508;9/18/2017;PA-19060;Home Office;Office Supplies;Envelopes;114848;4;3589
CA-2017-143294;6/2/2017;JD-15790;Consumer;Office Supplies;Paper;10688;2;37408
CA-2016-165673;5/15/2016;MN-17935;Consumer;Office Supplies;Paper;15232;4;55216
CA-2017-134418;9/15/2017;GM-14500;Consumer;Office Supplies;Art;1242;3;52164
US-2016-106313;8/22/2016;DG-13300;Corporate;Office Supplies;Paper;1944;3;93312
CA-2014-105872;5/30/2014;JG-15160;Consumer;Office Supplies;Binders;70368;4;26388
CA-2017-108287;12/18/2017;AG-10330;Consumer;Office Supplies;Art;12672;9;14256
CA-2017-141103;7/30/2017;JF-15355;Consumer;Technology;Phones;8995;5;43176
CA-2014-154781;11/21/2014;SC-20680;Home Office;Office Supplies;Paper;658;2;30268
CA-2014-154781;11/21/2014;SC-20680;Home Office;Technology;Accessories;9499;1;28497
CA-2015-147816;9/24/2015;CM-11935;Consumer;Technology;Phones;3512;2;1317
CA-2017-105326;8/20/2017;KT-16480;Consumer;Office Supplies;Paper;2592;4;124416
CA-2016-133613;6/17/2016;CP-12340;Corporate;Office Supplies;Binders;796;2;37412
CA-2016-133613;6/17/2016;CP-12340;Corporate;Technology;Phones;56697;3;1530819
CA-2016-133613;6/17/2016;CP-12340;Corporate;Office Supplies;Art;984;3;28536
CA-2015-109113;12/19/2015;EK-13795;Home Office;Technology;Accessories;25488;2;4779
CA-2015-156153;5/31/2015;CW-11905;Home Office;Office Supplies;Fasteners;756;6;3024
CA-2015-133242;6/18/2015;KH-16510;Consumer;Furniture;Furnishings;6084;3;194688
CA-2015-133242;6/18/2015;KH-16510;Consumer;Office Supplies;Storage;45004;2;585052
CA-2015-133242;6/18/2015;KH-16510;Consumer;Office Supplies;Binders;346;2;16608
CA-2015-133242;6/18/2015;KH-16510;Consumer;Technology;Phones;46797;3;140391
CA-2015-133242;6/18/2015;KH-16510;Consumer;Office Supplies;Binders;3302;2;158496
CA-2015-158323;11/30/2015;AB-10600;Corporate;Furniture;Furnishings;17088;2;1068
CA-2015-161795;12/21/2015;AH-10075;Corporate;Office Supplies;Art;3008;2;3384
CA-2017-100902;11/17/2017;CK-12595;Consumer;Office Supplies;Paper;26824;7;93884
CA-2017-100902;11/17/2017;CK-12595;Consumer;Technology;Accessories;43116;5;10779
CA-2017-112844;11/13/2017;SP-20620;Corporate;Technology;Phones;436;4;12208
CA-2017-112844;11/13/2017;SP-20620;Corporate;Furniture;Furnishings;15495;3;3099
CA-2016-158925;10/24/2016;JP-15460;Corporate;Office Supplies;Paper;15552;3;54432
CA-2014-155390;12/6/2014;BG-11035;Consumer;Office Supplies;Paper;42208;2;137176
CA-2017-123071;12/3/2017;CC-12550;Consumer;Office Supplies;Paper;10368;2;36288
CA-2017-156391;9/26/2017;SL-20155;Home Office;Office Supplies;Art;2224;1;556
CA-2015-103093;2/3/2015;FO-14305;Consumer;Office Supplies;Envelopes;7452;9;350244
US-2017-118941;8/12/2017;BB-11545;Corporate;Office Supplies;Art;1752;3;5256
US-2017-118941;8/12/2017;BB-11545;Corporate;Furniture;Chairs;17799;5;373779
US-2017-118941;8/12/2017;BB-11545;Corporate;Office Supplies;Art;2199;5;59373
CA-2015-169299;8/24/2015;DO-13435;Consumer;Office Supplies;Art;7152;3;7152
CA-2017-154088;11/12/2017;LB-16735;Consumer;Office Supplies;Paper;2672;5;9352
CA-2016-155978;8/1/2016;TS-21205;Corporate;Technology;Phones;1039728;2;909762
CA-2016-155978;8/1/2016;TS-21205;Corporate;Office Supplies;Appliances;4596;2;13788
CA-2016-108196;11/25/2016;CS-12505;Consumer;Office Supplies;Binders;456588;2;-304392
CA-2016-108196;11/25/2016;CS-12505;Consumer;Technology;Accessories;59976;3;119952
CA-2016-152800;4/13/2016;SP-20920;Consumer;Office Supplies;Envelopes;612;3;28764
CA-2014-166961;12/27/2014;CD-12790;Home Office;Office Supplies;Appliances;1098;1;29646
CA-2014-166961;12/27/2014;CD-12790;Home Office;Office Supplies;Fasteners;786;3;36156
CA-2014-166961;12/27/2014;CD-12790;Home Office;Office Supplies;Storage;5145;3;138915
CA-2014-166961;12/27/2014;CD-12790;Home Office;Office Supplies;Binders;37056;3;13896
CA-2016-139381;4/18/2016;RF-19840;Consumer;Office Supplies;Appliances;20392;4;550584
CA-2016-139381;4/18/2016;RF-19840;Consumer;Technology;Phones;2956;4;79812
CA-2015-132136;3/8/2015;FO-14305;Consumer;Office Supplies;Binders;8568;3;-145656
CA-2016-162236;11/4/2016;ER-13855;Corporate;Office Supplies;Storage;45248;2;39592
CA-2016-162236;11/4/2016;ER-13855;Corporate;Furniture;Tables;8763;10;-2921
CA-2016-162236;11/4/2016;ER-13855;Corporate;Office Supplies;Supplies;185376;2;-34758
US-2014-111353;11/29/2014;PB-19150;Consumer;Office Supplies;Labels;2506;2;117782
US-2016-117037;5/17/2016;LW-17215;Consumer;Office Supplies;Binders;289;1;-47685
US-2016-117037;5/17/2016;LW-17215;Consumer;Office Supplies;Fasteners;7896;3;24675
US-2016-117037;5/17/2016;LW-17215;Consumer;Furniture;Furnishings;22608;3;-101736
US-2016-117037;5/17/2016;LW-17215;Consumer;Office Supplies;Paper;30528;8;954
CA-2017-160801;9/19/2017;FG-14260;Home Office;Office Supplies;Binders;4842;3;-33894
CA-2016-108364;12/19/2016;BP-11050;Corporate;Office Supplies;Binders;18;5;-288
CA-2017-169362;10/12/2017;SP-20860;Corporate;Technology;Accessories;39984;2;-14994
CA-2015-127481;12/12/2015;JD-15895;Corporate;Office Supplies;Paper;324;5;15876
CA-2015-127481;12/12/2015;JD-15895;Corporate;Office Supplies;Paper;9788;2;4894
CA-2015-112711;7/12/2015;FM-14380;Consumer;Technology;Phones;307168;4;307168
US-2015-145121;10/2/2015;MP-17965;Corporate;Office Supplies;Binders;269;5;13181
CA-2017-166184;3/24/2017;HR-14830;Corporate;Office Supplies;Envelopes;4701;3;220947
CA-2017-166184;3/24/2017;HR-14830;Corporate;Technology;Phones;46999;1;1362971
CA-2017-166184;3/24/2017;HR-14830;Corporate;Furniture;Chairs;207846;3;23094
CA-2017-157413;6/1/2017;BW-11065;Consumer;Office Supplies;Storage;324744;3;-771267
CA-2014-143637;3/24/2014;MS-17710;Consumer;Furniture;Furnishings;4048;2;145728
CA-2015-102260;9/22/2015;SJ-20125;Home Office;Office Supplies;Labels;12;4;42
CA-2015-102260;9/22/2015;SJ-20125;Home Office;Office Supplies;Storage;720064;4;-630056
CA-2015-102260;9/22/2015;SJ-20125;Home Office;Office Supplies;Storage;25424;1;-4767
CA-2015-102260;9/22/2015;SJ-20125;Home Office;Office Supplies;Art;2816;2;3168
CA-2015-102260;9/22/2015;SJ-20125;Home Office;Office Supplies;Binders;3204;2;-25632
US-2016-137295;1/8/2016;VS-21820;Consumer;Office Supplies;Binders;30828;7;-246624
US-2016-137295;1/8/2016;VS-21820;Consumer;Office Supplies;Art;47616;3;5952
US-2016-137295;1/8/2016;VS-21820;Consumer;Technology;Phones;108784;2;108784
CA-2016-134334;2/14/2016;DK-13090;Consumer;Office Supplies;Paper;477;1;21465
CA-2016-134334;2/14/2016;DK-13090;Consumer;Office Supplies;Art;798;3;20748
CA-2016-134334;2/14/2016;DK-13090;Consumer;Furniture;Tables;550431;3;-471798
CA-2016-134334;2/14/2016;DK-13090;Consumer;Furniture;Furnishings;1056;6;46464
US-2017-109316;6/8/2017;MG-17680;Home Office;Furniture;Bookcases;1497666;2;1409568
US-2017-109316;6/8/2017;MG-17680;Home Office;Technology;Phones;1752;2;-3504
CA-2016-138478;10/21/2016;DP-13390;Home Office;Office Supplies;Art;11322;3;294372
CA-2016-138478;10/21/2016;DP-13390;Home Office;Office Supplies;Paper;3588;6;175812
CA-2016-138478;10/21/2016;DP-13390;Home Office;Office Supplies;Binders;4535976;3;16442913
CA-2017-150469;1/26/2017;CJ-12010;Consumer;Office Supplies;Fasteners;1184;8;56832
CA-2017-152436;12/8/2017;CW-11905;Home Office;Office Supplies;Storage;59274;6;1600398
CA-2016-169334;10/21/2016;GW-14605;Consumer;Office Supplies;Storage;111672;9;69795
US-2014-115413;8/26/2014;PP-18955;Home Office;Office Supplies;Art;864;3;25056
US-2014-115413;8/26/2014;PP-18955;Home Office;Technology;Accessories;14997;3;524895
CA-2014-125150;5/16/2014;PW-19030;Corporate;Furniture;Chairs;23288;5;17466
CA-2015-127327;2/3/2015;PW-19030;Corporate;Furniture;Chairs;90882;1;15147
CA-2017-117114;10/31/2017;CY-12745;Corporate;Technology;Phones;508768;4;381576
CA-2017-117114;10/31/2017;CY-12745;Corporate;Office Supplies;Envelopes;9912;3;32214
CA-2015-137302;4/26/2015;BW-11110;Corporate;Furniture;Chairs;63936;3;63936
CA-2015-137302;4/26/2015;BW-11110;Corporate;Office Supplies;Art;5952;3;154752
CA-2015-137302;4/26/2015;BW-11110;Corporate;Technology;Phones;311976;3;38997
CA-2015-137302;4/26/2015;BW-11110;Corporate;Office Supplies;Binders;50352;3;176232
CA-2016-112382;5/9/2016;MB-18085;Consumer;Technology;Phones;19136;2;19136
CA-2015-128958;1/24/2015;CR-12820;Home Office;Office Supplies;Art;1312;5;2132
